sample,reg,snr,repeat,method,path,rms,peak,high_to_low_mid_energy,temporal_contrast_db
5,reg005,5,15,Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg005/snr5/repeat_15/raw_Oracle_MINT.wav,0.00588317426213764,0.0390625,0.06935095909317969,0.7679408208604035
5,reg005,5,20,Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg005/snr5/repeat_20/raw_Oracle_MINT.wav,0.0058858938681615606,0.039825439453125,0.06874920373752591,0.7416899313705142
5,reg005,5,1,WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_WPE.wav,0.005132892649681085,0.044952392578125,0.07554255500986036,1.8052108947425354
5,reg005,5,3,WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_WPE.wav,0.005132892649681085,0.044952392578125,0.07554255500986036,1.8052108947425354
5,reg005,5,5,WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_WPE.wav,0.005132892649681085,0.044952392578125,0.07554255500986036,1.8052108947425354
5,reg005,5,7,WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_WPE.wav,0.005132892649681085,0.044952392578125,0.07554255500986036,1.8052108947425354
5,reg005,5,10,WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_WPE.wav,0.005132892649681085,0.044952392578125,0.07554255500986036,1.8052108947425354
5,reg005,5,15,WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_WPE.wav,0.005132892649681085,0.044952392578125,0.07554255500986036,1.8052108947425354
5,reg005,5,20,WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_WPE.wav,0.005132892649681085,0.044952392578125,0.07554255500986036,1.8052108947425354
5,reg005,5,1,GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_GWPE_K50_d2_i2.wav,0.005132822001329937,0.04339599609375,0.07040085954287918,1.9114575973499388
5,reg005,5,3,GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_GWPE_K50_d2_i2.wav,0.005132822001329937,0.04339599609375,0.07040085954287918,1.9114575973499388
5,reg005,5,5,GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_GWPE_K50_d2_i2.wav,0.005132822001329937,0.04339599609375,0.07040085954287918,1.9114575973499388
5,reg005,5,7,GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_GWPE_K50_d2_i2.wav,0.005132822001329937,0.04339599609375,0.07040085954287918,1.9114575973499388
5,reg005,5,10,GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_GWPE_K50_d2_i2.wav,0.005132822001329937,0.04339599609375,0.07040085954287918,1.9114575973499388
5,reg005,5,15,GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_GWPE_K50_d2_i2.wav,0.005132822001329937,0.04339599609375,0.07040085954287918,1.9114575973499388
5,reg005,5,20,GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_GWPE_K50_d2_i2.wav,0.005132822001329937,0.04339599609375,0.07040085954287918,1.9114575973499388
5,reg01,10,1,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,10,3,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,10,5,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,10,7,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,10,10,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,10,15,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,10,20,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,10,1,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_1/raw_Unprocessed_ch1.wav,0.0049691232823477535,0.041900634765625,0.12276546111277943,0.7790369003382566
5,reg01,10,3,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_3/raw_Unprocessed_ch1.wav,0.004971142946834592,0.03900146484375,0.12147917259233869,0.7662174649193894
5,reg01,10,5,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_5/raw_Unprocessed_ch1.wav,0.004973339905995287,0.040740966796875,0.12271484098260971,0.7694986093499117
5,reg01,10,7,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_7/raw_Unprocessed_ch1.wav,0.004968203680182148,0.040069580078125,0.1219706740707362,0.7836800428683798
5,reg01,10,10,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_10/raw_Unprocessed_ch1.wav,0.004969245009044318,0.03875732421875,0.12201333766058813,0.7569179294510529
5,reg01,10,15,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_15/raw_Unprocessed_ch1.wav,0.004970918123906327,0.039215087890625,0.12164788859972511,0.7978256003395866
5,reg01,10,20,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_20/raw_Unprocessed_ch1.wav,0.004965673544589348,0.03912353515625,0.12220751583061797,0.7633816281749999
5,reg01,10,1,NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_1/raw_BCI_NMCFLMS.wav,0.005382825184376842,0.045562744140625,0.12638863965071562,0.9566035327680114
5,reg01,10,3,NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_3/raw_BCI_NMCFLMS.wav,0.005382571499163039,0.062469482421875,0.28436803915041736,0.8832640862535959
5,reg01,10,5,NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_5/raw_BCI_NMCFLMS.wav,0.005382146196830919,0.066497802734375,0.07688722114721037,0.8255232943293992
5,reg01,10,7,NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_7/raw_BCI_NMCFLMS.wav,0.005380438554079329,0.055938720703125,0.0230815525357563,0.8052006426710567
5,reg01,10,10,NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_10/raw_BCI_NMCFLMS.wav,0.00538043161840762,0.06488037109375,0.00666444799385081,0.7832730339572421
5,reg01,10,15,NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_15/raw_BCI_NMCFLMS.wav,0.0053814516481466,0.053314208984375,0.002391081654160436,0.7755657306590734
5,reg01,10,20,NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_20/raw_BCI_NMCFLMS.wav,0.005381820110696825,0.05096435546875,0.0013074953703928287,0.7534924123379854
5,reg01,10,1,RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_1/raw_BCI_RNMCFLMS.wav,0.005382860175416107,0.04345703125,0.085712317533404,0.9540617628949705
5,reg01,10,3,RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_3/raw_BCI_RNMCFLMS.wav,0.005382607995001226,0.0537109375,0.19894031738898102,0.9368328081565999
5,reg01,10,5,RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_5/raw_BCI_RNMCFLMS.wav,0.005382249163936867,0.055267333984375,0.2699809208359702,0.9569402642099667
5,reg01,10,7,RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_7/raw_BCI_RNMCFLMS.wav,0.005380492870216475,0.0579833984375,0.30392452541436354,0.9291540460189944
5,reg01,10,10,RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_10/raw_BCI_RNMCFLMS.wav,0.005380550006100843,0.056304931640625,0.3247546976640611,0.9345078561065273
5,reg01,10,15,RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_15/raw_BCI_RNMCFLMS.wav,0.005381469362593556,0.061676025390625,0.34499203103512827,0.9258630333308092
5,reg01,10,20,RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_20/raw_BCI_RNMCFLMS.wav,0.005381835580780628,0.062469482421875,0.333576960490996,0.9072117486454545
5,reg01,10,1,$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_1/raw_BCI_Lp_p=1.0.wav,0.005382848041012057,0.04364013671875,0.10448191628748002,0.9566843647506724
5,reg01,10,3,$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_3/raw_BCI_Lp_p=1.0.wav,0.005382632496824072,0.05694580078125,0.29626412742491975,0.9358222278927768
5,reg01,10,5,$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_5/raw_BCI_Lp_p=1.0.wav,0.005382223104660344,0.058563232421875,0.38243513691665704,0.9245079464921366
5,reg01,10,7,$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_7/raw_BCI_Lp_p=1.0.wav,0.005380445217119116,0.05938720703125,0.42004863076037285,0.8848977831882022
5,reg01,10,10,$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_10/raw_BCI_Lp_p=1.0.wav,0.005380535280939665,0.0594482421875,0.43159546952731936,0.8902893566598091
5,reg01,10,15,$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_15/raw_BCI_Lp_p=1.0.wav,0.005381504513335092,0.06182861328125,0.42400109220295285,0.8639528483256045
5,reg01,10,20,$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_20/raw_BCI_Lp_p=1.0.wav,0.005381830493130471,0.065673828125,0.397373245227733,0.8531788037714975
5,reg01,10,1,E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_1/raw_BCI_ELp_p=1.0.wav,0.005382848041012057,0.04364013671875,0.10448191628748002,0.9566843647506724
5,reg01,10,3,E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_3/raw_BCI_ELp_p=1.0.wav,0.005382632496824072,0.05694580078125,0.29626412742491975,0.9358222278927768
5,reg01,10,5,E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_5/raw_BCI_ELp_p=1.0.wav,0.005382223104660344,0.058563232421875,0.38243513691665704,0.9245079464921366
5,reg01,10,7,E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_7/raw_BCI_ELp_p=1.0.wav,0.005380436073422856,0.059600830078125,0.4198758600664623,0.8854483472533071
5,reg01,10,10,E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_10/raw_BCI_ELp_p=1.0.wav,0.005380564137306229,0.062103271484375,0.4072611097352605,0.8549858853244489
5,reg01,10,15,E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_15/raw_BCI_ELp_p=1.0.wav,0.005381491433236448,0.064361572265625,0.3932735731122276,0.7921944808216966
5,reg01,10,20,E$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_20/raw_BCI_ELp_p=1.0.wav,0.005381808515270146,0.06103515625,0.3589669168040417,0.7552910961735434
5,reg01,10,1,Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_1/raw_Oracle_MINT.wav,0.005382899884133529,0.0347900390625,0.04141813364025722,0.9136269789832963
5,reg01,10,3,Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_3/raw_Oracle_MINT.wav,0.005382667606446819,0.033966064453125,0.0416387320175204,0.9130296995061157
5,reg01,10,5,Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_5/raw_Oracle_MINT.wav,0.0053823112099435026,0.035919189453125,0.04144332750306895,0.9171358420708444
5,reg01,10,7,Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_7/raw_Oracle_MINT.wav,0.005380530975297735,0.034698486328125,0.04172057100516188,0.9034852391063464
5,reg01,10,10,Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_10/raw_Oracle_MINT.wav,0.005380613069664981,0.036407470703125,0.041764922482873376,0.9340898288807077
5,reg01,10,15,Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_15/raw_Oracle_MINT.wav,0.005381523282188154,0.036834716796875,0.04147669854431756,0.9053697859555725
5,reg01,10,20,Oracle MINT,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr10/repeat_20/raw_Oracle_MINT.wav,0.005381936191751781,0.035675048828125,0.0412071744818155,0.8920091660001772
5,reg01,10,1,WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_WPE.wav,0.005132892649681085,0.044952392578125,0.07554255500986036,1.8052108947425354
5,reg01,10,3,WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_WPE.wav,0.005132892649681085,0.044952392578125,0.07554255500986036,1.8052108947425354
5,reg01,10,5,WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_WPE.wav,0.005132892649681085,0.044952392578125,0.07554255500986036,1.8052108947425354
5,reg01,10,7,WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_WPE.wav,0.005132892649681085,0.044952392578125,0.07554255500986036,1.8052108947425354
5,reg01,10,10,WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_WPE.wav,0.005132892649681085,0.044952392578125,0.07554255500986036,1.8052108947425354
5,reg01,10,15,WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_WPE.wav,0.005132892649681085,0.044952392578125,0.07554255500986036,1.8052108947425354
5,reg01,10,20,WPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_WPE.wav,0.005132892649681085,0.044952392578125,0.07554255500986036,1.8052108947425354
5,reg01,10,1,GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_GWPE_K50_d2_i2.wav,0.005132822001329937,0.04339599609375,0.07040085954287918,1.9114575973499388
5,reg01,10,3,GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_GWPE_K50_d2_i2.wav,0.005132822001329937,0.04339599609375,0.07040085954287918,1.9114575973499388
5,reg01,10,5,GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_GWPE_K50_d2_i2.wav,0.005132822001329937,0.04339599609375,0.07040085954287918,1.9114575973499388
5,reg01,10,7,GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_GWPE_K50_d2_i2.wav,0.005132822001329937,0.04339599609375,0.07040085954287918,1.9114575973499388
5,reg01,10,10,GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_GWPE_K50_d2_i2.wav,0.005132822001329937,0.04339599609375,0.07040085954287918,1.9114575973499388
5,reg01,10,15,GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_GWPE_K50_d2_i2.wav,0.005132822001329937,0.04339599609375,0.07040085954287918,1.9114575973499388
5,reg01,10,20,GWPE,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw5_GWPE_K50_d2_i2.wav,0.005132822001329937,0.04339599609375,0.07040085954287918,1.9114575973499388
5,reg01,5,1,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,5,3,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,5,5,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,5,7,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,5,10,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,5,15,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,5,20,Original obs,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/baselines/raw_5.wav,0.004698539388192987,0.03948974609375,0.06864829063424417,1.542729172978936
5,reg01,5,1,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_1/raw_Unprocessed_ch1.wav,0.005523371828463932,0.040374755859375,0.22074413144131735,0.6808620027477049
5,reg01,5,3,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_3/raw_Unprocessed_ch1.wav,0.005509064044249018,0.040191650390625,0.21838592797743434,0.67997281711578
5,reg01,5,5,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_5/raw_Unprocessed_ch1.wav,0.00551840311661858,0.0433349609375,0.21775372887795758,0.7069284190828472
5,reg01,5,7,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_7/raw_Unprocessed_ch1.wav,0.005513495097078004,0.041107177734375,0.21703826399572454,0.7097506029593411
5,reg01,5,10,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_10/raw_Unprocessed_ch1.wav,0.005518771347955414,0.0428466796875,0.22056225944173175,0.6964988887861753
5,reg01,5,15,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_15/raw_Unprocessed_ch1.wav,0.0055104925499460606,0.03863525390625,0.21883794954124702,0.6794495378018299
5,reg01,5,20,Noisy ch1,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_20/raw_Unprocessed_ch1.wav,0.005512937446168329,0.03900146484375,0.2180923651716691,0.7222410843368366
5,reg01,5,1,NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_1/raw_BCI_NMCFLMS.wav,0.005889258411342318,0.050079345703125,0.15059645091442198,0.7913794604117068
5,reg01,5,3,NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_3/raw_BCI_NMCFLMS.wav,0.005888991593839475,0.064178466796875,0.1469638769638341,0.7328859177506328
5,reg01,5,5,NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_5/raw_BCI_NMCFLMS.wav,0.005885355446092331,0.065948486328125,0.010343778225118526,0.6897322710124766
5,reg01,5,7,NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_7/raw_BCI_NMCFLMS.wav,0.0058945818339224115,0.050689697265625,0.003509723575698333,0.6784620142980792
5,reg01,5,10,NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_10/raw_BCI_NMCFLMS.wav,0.005886540803240078,0.05157470703125,0.0015700200704384531,0.7072590680870151
5,reg01,5,15,NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_15/raw_BCI_NMCFLMS.wav,0.005883027120873841,0.04901123046875,0.0008757077975278535,0.6952165632401398
5,reg01,5,20,NMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_20/raw_BCI_NMCFLMS.wav,0.005885754614091081,0.045623779296875,0.0005392329833191335,0.6953861343017969
5,reg01,5,1,RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_1/raw_BCI_RNMCFLMS.wav,0.0058892574605303415,0.044281005859375,0.10488842583774187,0.785432712317011
5,reg01,5,3,RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_3/raw_BCI_RNMCFLMS.wav,0.005889004816837013,0.05279541015625,0.16438936594630266,0.767889558604896
5,reg01,5,5,RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_5/raw_BCI_RNMCFLMS.wav,0.005885390969305339,0.061187744140625,0.202079812037332,0.768111885699466
5,reg01,5,7,RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_7/raw_BCI_RNMCFLMS.wav,0.005894756815769098,0.0560302734375,0.2700088938132144,0.8256113277786233
5,reg01,5,10,RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_10/raw_BCI_RNMCFLMS.wav,0.005886666235997248,0.053558349609375,0.2892626753697436,0.8177450145783195
5,reg01,5,15,RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_15/raw_BCI_RNMCFLMS.wav,0.005883152099713033,0.055694580078125,0.29989633098532015,0.7994759842748667
5,reg01,5,20,RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_20/raw_BCI_RNMCFLMS.wav,0.005885843439680675,0.06134033203125,0.3007326435775916,0.7991992788989687
5,reg01,5,1,$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_1/raw_BCI_Lp_p=1.0.wav,0.005889230292149871,0.045440673828125,0.12108603297089753,0.7884964223492897
5,reg01,5,3,$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_3/raw_BCI_Lp_p=1.0.wav,0.005889027211256899,0.057525634765625,0.29425963692023566,0.7641953904823879
5,reg01,5,5,$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_5/raw_BCI_Lp_p=1.0.wav,0.005885381009376622,0.055511474609375,0.39179321700766195,0.7740251943195339
5,reg01,5,7,$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_7/raw_BCI_Lp_p=1.0.wav,0.005894727613402016,0.0611572265625,0.4273396401425884,0.7899217812659803
5,reg01,5,10,$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_10/raw_BCI_Lp_p=1.0.wav,0.005886586501173613,0.0596923828125,0.43475154129411225,0.7800545936488819
5,reg01,5,15,$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_15/raw_BCI_Lp_p=1.0.wav,0.005883107276448784,0.059661865234375,0.4262134433421959,0.7632733520862608
5,reg01,5,20,$\ell_p$RNMCFLMS,results/repeat_parameter_experiments/plots_and_aggregates/floor4_repeat_TIMIT/sample5/reg01/snr5/repeat_20/raw_BCI_Lp_p=1.0.wav,0.00588583653388478,0.0660400390625,0.43174894469365177,0.765043493374691
